,country1,country2,pairwise_levenshtein
14223,Nicaragua,Pakistan,46
14224,Nicaragua,Palestinian Territory,48
14225,Nicaragua,Panama,46
14226,Nicaragua,Papua New Guinea,48
14227,Nicaragua,Paraguay,44
14228,Nicaragua,Peru,45
14229,Nicaragua,Philippines,45
14230,Nicaragua,Poland,48
14231,Nicaragua,Portugal,48
14232,Nicaragua,Puerto Rico,46
14233,Nicaragua,Qatar,48
14234,Nicaragua,Reunion,47
14235,Nicaragua,Romania,46
14236,Nicaragua,Russia,50
14237,Nicaragua,Rwanda,47
14238,Nicaragua,Saint Lucia,47
14239,Nicaragua,Saudi Arabia,47
14240,Nicaragua,Senegal,48
14241,Nicaragua,Serbia,48
14242,Nicaragua,Seychelles,48
14243,Nicaragua,Sierra Leone,46
14244,Nicaragua,Singapore,47
14245,Nicaragua,Slovakia,47
14246,Nicaragua,Slovenia,48
14247,Nicaragua,Somalia,46
14248,Nicaragua,South Africa,48
14249,Nicaragua,South Korea,49
14250,Nicaragua,Spain,47
14251,Nicaragua,Sri Lanka,47
14252,Nicaragua,Sudan,46
14253,Nicaragua,Suriname,47
14254,Nicaragua,Swaziland,47
14255,Nicaragua,Sweden,47
14256,Nicaragua,Switzerland,47
14257,Nicaragua,Syrian Arab Republic,48
14258,Nicaragua,Taiwan,47
14259,Nicaragua,Tajikistan,48
14260,Nicaragua,Tanzania,48
14261,Nicaragua,Thailand,46
14262,Nicaragua,Timor-Leste,47
14263,Nicaragua,Togo,46
14264,Nicaragua,Trinidad and Tobago,46
14265,Nicaragua,Tunisia,46
14266,Nicaragua,Turkey,48
14267,Nicaragua,Turkmenistan,49
14268,Nicaragua,Uganda,48
14269,Nicaragua,Ukraine,48
14270,Nicaragua,United Arab Emirates,47
14271,Nicaragua,United Kingdom,47
14272,Nicaragua,United States,48
14273,Nicaragua,Uruguay,45
14274,Nicaragua,Uzbekistan,48
14275,Nicaragua,Venezuela,46
14276,Nicaragua,Vietnam,48
14277,Nicaragua,Yemen,47
14278,Nicaragua,Zambia,48
14279,Nicaragua,Zimbabwe,46
14280,Niger,Nigeria,47
14281,Niger,Norway,48
14282,Niger,Oman,47
14283,Niger,Pakistan,48
14284,Niger,Palestinian Territory,47
14285,Niger,Panama,47
14286,Niger,Papua New Guinea,47
14287,Niger,Paraguay,47
14288,Niger,Peru,47
14289,Niger,Philippines,48
14290,Niger,Poland,48
14291,Niger,Portugal,47
14292,Niger,Puerto Rico,48
14293,Niger,Qatar,47
14294,Niger,Reunion,47
14295,Niger,Romania,48
14296,Niger,Russia,49
14297,Niger,Rwanda,48
14298,Niger,Saint Lucia,47
14299,Niger,Saudi Arabia,47
14300,Niger,Senegal,48
14301,Niger,Serbia,48
14302,Niger,Seychelles,48
14303,Niger,Sierra Leone,47
14304,Niger,Singapore,47
14305,Niger,Slovakia,48
14306,Niger,Slovenia,48
14307,Niger,Somalia,48
14308,Niger,South Africa,48
14309,Niger,South Korea,49
14310,Niger,Spain,48
14311,Niger,Sri Lanka,48
14312,Niger,Sudan,47
14313,Niger,Suriname,47
14314,Niger,Swaziland,46
14315,Niger,Sweden,48
14316,Niger,Switzerland,47
14317,Niger,Syrian Arab Republic,48
14318,Niger,Taiwan,47
14319,Niger,Tajikistan,48
14320,Niger,Tanzania,47
14321,Niger,Thailand,47
14322,Niger,Timor-Leste,48
14323,Niger,Togo,42
14324,Niger,Trinidad and Tobago,47
14325,Niger,Tunisia,48
14326,Niger,Turkey,48
14327,Niger,Turkmenistan,49
14328,Niger,Uganda,48
14329,Niger,Ukraine,48
14330,Niger,United Arab Emirates,46
14331,Niger,United Kingdom,47
14332,Niger,United States,48
14333,Niger,Uruguay,48
14334,Niger,Uzbekistan,48
14335,Niger,Venezuela,48
14336,Niger,Vietnam,48
14337,Niger,Yemen,47
14338,Niger,Zambia,46
14339,Niger,Zimbabwe,45
14340,Nigeria,Norway,48
14341,Nigeria,Oman,48
14342,Nigeria,Pakistan,47
14343,Nigeria,Palestinian Territory,48
14344,Nigeria,Panama,46
14345,Nigeria,Papua New Guinea,48
14346,Nigeria,Paraguay,48
14347,Nigeria,Peru,48
14348,Nigeria,Philippines,48
14349,Nigeria,Poland,48
14350,Nigeria,Portugal,47
14351,Nigeria,Puerto Rico,46
14352,Nigeria,Qatar,47
14353,Nigeria,Reunion,48
14354,Nigeria,Romania,48
14355,Nigeria,Russia,50
14356,Nigeria,Rwanda,46
14357,Nigeria,Saint Lucia,48
14358,Nigeria,Saudi Arabia,48
14359,Nigeria,Senegal,47
14360,Nigeria,Serbia,47
14361,Nigeria,Seychelles,47
14362,Nigeria,Sierra Leone,47
14363,Nigeria,Singapore,47
14364,Nigeria,Slovakia,47
14365,Nigeria,Slovenia,47
14366,Nigeria,Somalia,47
14367,Nigeria,South Africa,47
14368,Nigeria,South Korea,48
14369,Nigeria,Spain,47
14370,Nigeria,Sri Lanka,48
14371,Nigeria,Sudan,47
14372,Nigeria,Suriname,48
14373,Nigeria,Swaziland,46
14374,Nigeria,Sweden,48
14375,Nigeria,Switzerland,47
14376,Nigeria,Syrian Arab Republic,47
14377,Nigeria,Taiwan,47
14378,Nigeria,Tajikistan,48
14379,Nigeria,Tanzania,47
14380,Nigeria,Thailand,47
14381,Nigeria,Timor-Leste,47
14382,Nigeria,Togo,47
14383,Nigeria,Trinidad and Tobago,47
14384,Nigeria,Tunisia,48
14385,Nigeria,Turkey,46
14386,Nigeria,Turkmenistan,49
14387,Nigeria,Uganda,47
14388,Nigeria,Ukraine,48
14389,Nigeria,United Arab Emirates,47
14390,Nigeria,United Kingdom,47
14391,Nigeria,United States,48
14392,Nigeria,Uruguay,47
14393,Nigeria,Uzbekistan,48
14394,Nigeria,Venezuela,48
14395,Nigeria,Vietnam,48
14396,Nigeria,Yemen,47
14397,Nigeria,Zambia,45
14398,Nigeria,Zimbabwe,46
14399,Norway,Oman,48
14400,Norway,Pakistan,47
14401,Norway,Palestinian Territory,47
14402,Norway,Panama,46
14403,Norway,Papua New Guinea,47
14404,Norway,Paraguay,48
14405,Norway,Peru,48
14406,Norway,Philippines,48
14407,Norway,Poland,46
14408,Norway,Portugal,46
14409,Norway,Puerto Rico,45
14410,Norway,Qatar,45
14411,Norway,Reunion,47
14412,Norway,Romania,46
14413,Norway,Russia,49
14414,Norway,Rwanda,48
14415,Norway,Saint Lucia,48
14416,Norway,Saudi Arabia,48
14417,Norway,Senegal,48
14418,Norway,Serbia,46
14419,Norway,Seychelles,46
14420,Norway,Sierra Leone,47
14421,Norway,Singapore,47
14422,Norway,Slovakia,48
14423,Norway,Slovenia,46
14424,Norway,Somalia,48
14425,Norway,South Africa,46
14426,Norway,South Korea,49
14427,Norway,Spain,45
14428,Norway,Sri Lanka,48
14429,Norway,Sudan,47
14430,Norway,Suriname,48
14431,Norway,Swaziland,48
14432,Norway,Sweden,44
14433,Norway,Switzerland,45
14434,Norway,Syrian Arab Republic,47
14435,Norway,Taiwan,48
14436,Norway,Tajikistan,48
14437,Norway,Tanzania,47
14438,Norway,Thailand,48
14439,Norway,Timor-Leste,47
14440,Norway,Togo,48
14441,Norway,Trinidad and Tobago,46
14442,Norway,Tunisia,47
14443,Norway,Turkey,47
14444,Norway,Turkmenistan,49
14445,Norway,Uganda,45
14446,Norway,Ukraine,48
14447,Norway,United Arab Emirates,48
14448,Norway,United Kingdom,43
14449,Norway,United States,46
14450,Norway,Uruguay,47
14451,Norway,Uzbekistan,48
14452,Norway,Venezuela,48
14453,Norway,Vietnam,47
14454,Norway,Yemen,48
14455,Norway,Zambia,47
14456,Norway,Zimbabwe,48
14457,Oman,Pakistan,47
14458,Oman,Palestinian Territory,48
14459,Oman,Panama,48
14460,Oman,Papua New Guinea,48
14461,Oman,Paraguay,47
14462,Oman,Peru,47
14463,Oman,Philippines,47
14464,Oman,Poland,48
14465,Oman,Portugal,47
14466,Oman,Puerto Rico,47
14467,Oman,Qatar,43
14468,Oman,Reunion,47
14469,Oman,Romania,47
14470,Oman,Russia,50
14471,Oman,Rwanda,47
14472,Oman,Saint Lucia,46
14473,Oman,Saudi Arabia,47
14474,Oman,Senegal,48
14475,Oman,Serbia,48
14476,Oman,Seychelles,48
14477,Oman,Sierra Leone,48
14478,Oman,Singapore,46
14479,Oman,Slovakia,48
14480,Oman,Slovenia,47
14481,Oman,Somalia,47
14482,Oman,South Africa,47
14483,Oman,South Korea,48
14484,Oman,Spain,48
14485,Oman,Sri Lanka,46
14486,Oman,Sudan,46
14487,Oman,Suriname,47
14488,Oman,Swaziland,48
14489,Oman,Sweden,48
14490,Oman,Switzerland,48
14491,Oman,Syrian Arab Republic,48
14492,Oman,Taiwan,48
14493,Oman,Tajikistan,47
14494,Oman,Tanzania,48
14495,Oman,Thailand,47
14496,Oman,Timor-Leste,48
14497,Oman,Togo,48
14498,Oman,Trinidad and Tobago,46
14499,Oman,Tunisia,47
14500,Oman,Turkey,48
14501,Oman,Turkmenistan,49
14502,Oman,Uganda,48
14503,Oman,Ukraine,47
14504,Oman,United Arab Emirates,48
14505,Oman,United Kingdom,48
14506,Oman,United States,47
14507,Oman,Uruguay,48
14508,Oman,Uzbekistan,47
14509,Oman,Venezuela,47
14510,Oman,Vietnam,48
14511,Oman,Yemen,47
14512,Oman,Zambia,47
14513,Oman,Zimbabwe,47
14514,Pakistan,Palestinian Territory,45
14515,Pakistan,Panama,47
14516,Pakistan,Papua New Guinea,47
14517,Pakistan,Paraguay,47
14518,Pakistan,Peru,47
14519,Pakistan,Philippines,45
14520,Pakistan,Poland,48
14521,Pakistan,Portugal,47
14522,Pakistan,Puerto Rico,47
14523,Pakistan,Qatar,48
14524,Pakistan,Reunion,47
14525,Pakistan,Romania,46
14526,Pakistan,Russia,50
14527,Pakistan,Rwanda,46
14528,Pakistan,Saint Lucia,46
14529,Pakistan,Saudi Arabia,47
14530,Pakistan,Senegal,48
14531,Pakistan,Serbia,48
14532,Pakistan,Seychelles,48
14533,Pakistan,Sierra Leone,46
14534,Pakistan,Singapore,48
14535,Pakistan,Slovakia,47
14536,Pakistan,Slovenia,48
14537,Pakistan,Somalia,43
14538,Pakistan,South Africa,47
14539,Pakistan,South Korea,49
14540,Pakistan,Spain,46
14541,Pakistan,Sri Lanka,47
14542,Pakistan,Sudan,47
14543,Pakistan,Suriname,46
14544,Pakistan,Swaziland,47
14545,Pakistan,Sweden,48
14546,Pakistan,Switzerland,46
14547,Pakistan,Syrian Arab Republic,48
14548,Pakistan,Taiwan,47
14549,Pakistan,Tajikistan,47
14550,Pakistan,Tanzania,47
14551,Pakistan,Thailand,48
14552,Pakistan,Timor-Leste,47
14553,Pakistan,Togo,46
14554,Pakistan,Trinidad and Tobago,45
14555,Pakistan,Tunisia,46
14556,Pakistan,Turkey,47
14557,Pakistan,Turkmenistan,49
14558,Pakistan,Uganda,48
14559,Pakistan,Ukraine,48
14560,Pakistan,United Arab Emirates,46
14561,Pakistan,United Kingdom,45
14562,Pakistan,United States,46
14563,Pakistan,Uruguay,47
14564,Pakistan,Uzbekistan,47
14565,Pakistan,Venezuela,48
14566,Pakistan,Vietnam,48
14567,Pakistan,Yemen,47
14568,Pakistan,Zambia,46
14569,Pakistan,Zimbabwe,48
14570,Palestinian Territory,Panama,48
14571,Palestinian Territory,Papua New Guinea,47
14572,Palestinian Territory,Paraguay,47
14573,Palestinian Territory,Peru,47
14574,Palestinian Territory,Philippines,47
14575,Palestinian Territory,Poland,48
14576,Palestinian Territory,Portugal,48
14577,Palestinian Territory,Puerto Rico,47
14578,Palestinian Territory,Qatar,48
14579,Palestinian Territory,Reunion,48
14580,Palestinian Territory,Romania,47
14581,Palestinian Territory,Russia,50
14582,Palestinian Territory,Rwanda,48
14583,Palestinian Territory,Saint Lucia,47
14584,Palestinian Territory,Saudi Arabia,46
14585,Palestinian Territory,Senegal,48
14586,Palestinian Territory,Serbia,48
14587,Palestinian Territory,Seychelles,48
14588,Palestinian Territory,Sierra Leone,46
14589,Palestinian Territory,Singapore,48
14590,Palestinian Territory,Slovakia,47
14591,Palestinian Territory,Slovenia,48
14592,Palestinian Territory,Somalia,47
14593,Palestinian Territory,South Africa,46
14594,Palestinian Territory,South Korea,48
14595,Palestinian Territory,Spain,47
14596,Palestinian Territory,Sri Lanka,46
14597,Palestinian Territory,Sudan,48
14598,Palestinian Territory,Suriname,47
14599,Palestinian Territory,Swaziland,47
14600,Palestinian Territory,Sweden,48
14601,Palestinian Territory,Switzerland,46
14602,Palestinian Territory,Syrian Arab Republic,48
14603,Palestinian Territory,Taiwan,48
14604,Palestinian Territory,Tajikistan,47
14605,Palestinian Territory,Tanzania,47
14606,Palestinian Territory,Thailand,48
14607,Palestinian Territory,Timor-Leste,48
14608,Palestinian Territory,Togo,47
14609,Palestinian Territory,Trinidad and Tobago,48
14610,Palestinian Territory,Tunisia,48
14611,Palestinian Territory,Turkey,47
14612,Palestinian Territory,Turkmenistan,49
14613,Palestinian Territory,Uganda,48
14614,Palestinian Territory,Ukraine,48
14615,Palestinian Territory,United Arab Emirates,47
14616,Palestinian Territory,United Kingdom,48
14617,Palestinian Territory,United States,48
14618,Palestinian Territory,Uruguay,47
14619,Palestinian Territory,Uzbekistan,48
14620,Palestinian Territory,Venezuela,48
14621,Palestinian Territory,Vietnam,47
14622,Palestinian Territory,Yemen,48
14623,Palestinian Territory,Zambia,48
14624,Palestinian Territory,Zimbabwe,48
14625,Panama,Papua New Guinea,46
14626,Panama,Paraguay,45
14627,Panama,Peru,47
14628,Panama,Philippines,47
14629,Panama,Poland,47
14630,Panama,Portugal,45
14631,Panama,Puerto Rico,45
14632,Panama,Qatar,46
14633,Panama,Reunion,46
14634,Panama,Romania,47
14635,Panama,Russia,49
14636,Panama,Rwanda,48
14637,Panama,Saint Lucia,47
14638,Panama,Saudi Arabia,46
14639,Panama,Senegal,47
14640,Panama,Serbia,47
14641,Panama,Seychelles,47
14642,Panama,Sierra Leone,47
14643,Panama,Singapore,46
14644,Panama,Slovakia,48
14645,Panama,Slovenia,46
14646,Panama,Somalia,45
14647,Panama,South Africa,48
14648,Panama,South Korea,48
14649,Panama,Spain,45
14650,Panama,Sri Lanka,47
14651,Panama,Sudan,47
14652,Panama,Suriname,47
14653,Panama,Swaziland,47
14654,Panama,Sweden,46
14655,Panama,Switzerland,46
14656,Panama,Syrian Arab Republic,46
14657,Panama,Taiwan,48
14658,Panama,Tajikistan,48
14659,Panama,Tanzania,48
14660,Panama,Thailand,48
14661,Panama,Timor-Leste,46
14662,Panama,Togo,47
14663,Panama,Trinidad and Tobago,45
14664,Panama,Tunisia,47
14665,Panama,Turkey,47
14666,Panama,Turkmenistan,49
14667,Panama,Uganda,46
14668,Panama,Ukraine,48
14669,Panama,United Arab Emirates,46
14670,Panama,United Kingdom,47
14671,Panama,United States,47
14672,Panama,Uruguay,47
14673,Panama,Uzbekistan,48
14674,Panama,Venezuela,46
14675,Panama,Vietnam,46
14676,Panama,Yemen,48
14677,Panama,Zambia,47
14678,Panama,Zimbabwe,47
14679,Papua New Guinea,Paraguay,46
14680,Papua New Guinea,Peru,45
14681,Papua New Guinea,Philippines,47
14682,Papua New Guinea,Poland,48
14683,Papua New Guinea,Portugal,48
14684,Papua New Guinea,Puerto Rico,47
14685,Papua New Guinea,Qatar,48
14686,Papua New Guinea,Reunion,47
14687,Papua New Guinea,Romania,48
14688,Papua New Guinea,Russia,48
14689,Papua New Guinea,Rwanda,47
14690,Papua New Guinea,Saint Lucia,46
14691,Papua New Guinea,Saudi Arabia,47
14692,Papua New Guinea,Senegal,47
14693,Papua New Guinea,Serbia,47
14694,Papua New Guinea,Seychelles,48
14695,Papua New Guinea,Sierra Leone,46
14696,Papua New Guinea,Singapore,46
14697,Papua New Guinea,Slovakia,47
14698,Papua New Guinea,Slovenia,47
14699,Papua New Guinea,Somalia,47
14700,Papua New Guinea,South Africa,47
14701,Papua New Guinea,South Korea,48
14702,Papua New Guinea,Spain,47
14703,Papua New Guinea,Sri Lanka,47
14704,Papua New Guinea,Sudan,47
14705,Papua New Guinea,Suriname,47
14706,Papua New Guinea,Swaziland,46
14707,Papua New Guinea,Sweden,47
14708,Papua New Guinea,Switzerland,47
14709,Papua New Guinea,Syrian Arab Republic,48
14710,Papua New Guinea,Taiwan,47
14711,Papua New Guinea,Tajikistan,48
14712,Papua New Guinea,Tanzania,47
14713,Papua New Guinea,Thailand,48
14714,Papua New Guinea,Timor-Leste,48
14715,Papua New Guinea,Togo,46
14716,Papua New Guinea,Trinidad and Tobago,47
14717,Papua New Guinea,Tunisia,47
14718,Papua New Guinea,Turkey,47
14719,Papua New Guinea,Turkmenistan,49
14720,Papua New Guinea,Uganda,47
14721,Papua New Guinea,Ukraine,48
14722,Papua New Guinea,United Arab Emirates,46
14723,Papua New Guinea,United Kingdom,47
14724,Papua New Guinea,United States,47
14725,Papua New Guinea,Uruguay,47
14726,Papua New Guinea,Uzbekistan,48
14727,Papua New Guinea,Venezuela,48
14728,Papua New Guinea,Vietnam,48
14729,Papua New Guinea,Yemen,48
14730,Papua New Guinea,Zambia,46
14731,Papua New Guinea,Zimbabwe,47
14732,Paraguay,Peru,44
14733,Paraguay,Philippines,46
14734,Paraguay,Poland,48
14735,Paraguay,Portugal,48
14736,Paraguay,Puerto Rico,47
14737,Paraguay,Qatar,47
14738,Paraguay,Reunion,46
14739,Paraguay,Romania,47
14740,Paraguay,Russia,49
14741,Paraguay,Rwanda,48
14742,Paraguay,Saint Lucia,45
14743,Paraguay,Saudi Arabia,47
14744,Paraguay,Senegal,48
14745,Paraguay,Serbia,47
14746,Paraguay,Seychelles,48
14747,Paraguay,Sierra Leone,47
14748,Paraguay,Singapore,47
14749,Paraguay,Slovakia,47
14750,Paraguay,Slovenia,47
14751,Paraguay,Somalia,47
14752,Paraguay,South Africa,47
14753,Paraguay,South Korea,49
14754,Paraguay,Spain,47
14755,Paraguay,Sri Lanka,47
14756,Paraguay,Sudan,47
14757,Paraguay,Suriname,46
14758,Paraguay,Swaziland,47
14759,Paraguay,Sweden,48
14760,Paraguay,Switzerland,47
14761,Paraguay,Syrian Arab Republic,47
14762,Paraguay,Taiwan,48
14763,Paraguay,Tajikistan,48
14764,Paraguay,Tanzania,47
14765,Paraguay,Thailand,48
14766,Paraguay,Timor-Leste,47
14767,Paraguay,Togo,46
14768,Paraguay,Trinidad and Tobago,46
14769,Paraguay,Tunisia,47
14770,Paraguay,Turkey,47
14771,Paraguay,Turkmenistan,49
14772,Paraguay,Uganda,48
14773,Paraguay,Ukraine,48
14774,Paraguay,United Arab Emirates,46
14775,Paraguay,United Kingdom,47
14776,Paraguay,United States,48
14777,Paraguay,Uruguay,46
14778,Paraguay,Uzbekistan,48
14779,Paraguay,Venezuela,46
14780,Paraguay,Vietnam,48
14781,Paraguay,Yemen,48
14782,Paraguay,Zambia,47
14783,Paraguay,Zimbabwe,47
14784,Peru,Philippines,46
14785,Peru,Poland,48
14786,Peru,Portugal,48
14787,Peru,Puerto Rico,46
14788,Peru,Qatar,48
14789,Peru,Reunion,47
14790,Peru,Romania,48
14791,Peru,Russia,49
14792,Peru,Rwanda,48
14793,Peru,Saint Lucia,44
14794,Peru,Saudi Arabia,46
14795,Peru,Senegal,48
14796,Peru,Serbia,47
14797,Peru,Seychelles,47
14798,Peru,Sierra Leone,47
14799,Peru,Singapore,47
14800,Peru,Slovakia,47
14801,Peru,Slovenia,47
14802,Peru,Somalia,47
14803,Peru,South Africa,47
14804,Peru,South Korea,49
14805,Peru,Spain,47
14806,Peru,Sri Lanka,47
14807,Peru,Sudan,47
14808,Peru,Suriname,45
14809,Peru,Swaziland,47
14810,Peru,Sweden,48
14811,Peru,Switzerland,47
14812,Peru,Syrian Arab Republic,47
14813,Peru,Taiwan,48
14814,Peru,Tajikistan,47
14815,Peru,Tanzania,46
14816,Peru,Thailand,46
14817,Peru,Timor-Leste,47
14818,Peru,Togo,45
14819,Peru,Trinidad and Tobago,47
14820,Peru,Tunisia,48
14821,Peru,Turkey,47
14822,Peru,Turkmenistan,48
14823,Peru,Uganda,48
14824,Peru,Ukraine,48
14825,Peru,United Arab Emirates,46
14826,Peru,United Kingdom,47
14827,Peru,United States,48
14828,Peru,Uruguay,46
14829,Peru,Uzbekistan,48
14830,Peru,Venezuela,47
14831,Peru,Vietnam,48
14832,Peru,Yemen,48
14833,Peru,Zambia,48
14834,Peru,Zimbabwe,47
14835,Philippines,Poland,48
14836,Philippines,Portugal,47
14837,Philippines,Puerto Rico,46
14838,Philippines,Qatar,47
14839,Philippines,Reunion,47
14840,Philippines,Romania,46
14841,Philippines,Russia,50
14842,Philippines,Rwanda,47
14843,Philippines,Saint Lucia,46
14844,Philippines,Saudi Arabia,46
14845,Philippines,Senegal,48
14846,Philippines,Serbia,48
14847,Philippines,Seychelles,47
14848,Philippines,Sierra Leone,47
14849,Philippines,Singapore,46
14850,Philippines,Slovakia,46
14851,Philippines,Slovenia,48
14852,Philippines,Somalia,45
14853,Philippines,South Africa,46
14854,Philippines,South Korea,49
14855,Philippines,Spain,47
14856,Philippines,Sri Lanka,47
14857,Philippines,Sudan,48
14858,Philippines,Suriname,46
14859,Philippines,Swaziland,47
14860,Philippines,Sweden,48
14861,Philippines,Switzerland,47
14862,Philippines,Syrian Arab Republic,48
14863,Philippines,Taiwan,47
14864,Philippines,Tajikistan,47
14865,Philippines,Tanzania,47
14866,Philippines,Thailand,46
14867,Philippines,Timor-Leste,46
14868,Philippines,Togo,47
14869,Philippines,Trinidad and Tobago,47
14870,Philippines,Tunisia,47
14871,Philippines,Turkey,47
14872,Philippines,Turkmenistan,49
14873,Philippines,Uganda,48
14874,Philippines,Ukraine,48
14875,Philippines,United Arab Emirates,46
14876,Philippines,United Kingdom,48
14877,Philippines,United States,48
14878,Philippines,Uruguay,47
14879,Philippines,Uzbekistan,47
14880,Philippines,Venezuela,48
14881,Philippines,Vietnam,48
14882,Philippines,Yemen,48
14883,Philippines,Zambia,47
14884,Philippines,Zimbabwe,46
14885,Poland,Portugal,45
14886,Poland,Puerto Rico,46
14887,Poland,Qatar,45
14888,Poland,Reunion,47
14889,Poland,Romania,45
14890,Poland,Russia,50
14891,Poland,Rwanda,48
14892,Poland,Saint Lucia,47
14893,Poland,Saudi Arabia,48
14894,Poland,Senegal,47
14895,Poland,Serbia,46
14896,Poland,Seychelles,46
14897,Poland,Sierra Leone,48
14898,Poland,Singapore,45
14899,Poland,Slovakia,46
14900,Poland,Slovenia,44
14901,Poland,Somalia,47
14902,Poland,South Africa,46
14903,Poland,South Korea,49
14904,Poland,Spain,47
14905,Poland,Sri Lanka,48
14906,Poland,Sudan,47
14907,Poland,Suriname,48
14908,Poland,Swaziland,48
14909,Poland,Sweden,47
14910,Poland,Switzerland,48
14911,Poland,Syrian Arab Republic,47
14912,Poland,Taiwan,48
14913,Poland,Tajikistan,47
14914,Poland,Tanzania,47
14915,Poland,Thailand,48
14916,Poland,Timor-Leste,46
14917,Poland,Togo,47
14918,Poland,Trinidad and Tobago,47
14919,Poland,Tunisia,46
14920,Poland,Turkey,48
14921,Poland,Turkmenistan,48
14922,Poland,Uganda,47
14923,Poland,Ukraine,47
14924,Poland,United Arab Emirates,47
14925,Poland,United Kingdom,45
14926,Poland,United States,46
14927,Poland,Uruguay,47
14928,Poland,Uzbekistan,47
14929,Poland,Venezuela,47
14930,Poland,Vietnam,47
14931,Poland,Yemen,48
14932,Poland,Zambia,47
14933,Poland,Zimbabwe,48
14934,Portugal,Puerto Rico,45
14935,Portugal,Qatar,44
14936,Portugal,Reunion,46
14937,Portugal,Romania,46
14938,Portugal,Russia,49
14939,Portugal,Rwanda,48
14940,Portugal,Saint Lucia,47
14941,Portugal,Saudi Arabia,46
14942,Portugal,Senegal,48
14943,Portugal,Serbia,46
14944,Portugal,Seychelles,47
14945,Portugal,Sierra Leone,48
14946,Portugal,Singapore,44
14947,Portugal,Slovakia,48
14948,Portugal,Slovenia,45
14949,Portugal,Somalia,48
14950,Portugal,South Africa,47
14951,Portugal,South Korea,48
14952,Portugal,Spain,45
14953,Portugal,Sri Lanka,47
14954,Portugal,Sudan,46
14955,Portugal,Suriname,47
14956,Portugal,Swaziland,47
14957,Portugal,Sweden,46
14958,Portugal,Switzerland,46
14959,Portugal,Syrian Arab Republic,46
14960,Portugal,Taiwan,48
14961,Portugal,Tajikistan,48
14962,Portugal,Tanzania,47
14963,Portugal,Thailand,48
14964,Portugal,Timor-Leste,46
14965,Portugal,Togo,48
14966,Portugal,Trinidad and Tobago,45
14967,Portugal,Tunisia,47
14968,Portugal,Turkey,46
14969,Portugal,Turkmenistan,48
14970,Portugal,Uganda,46
